Date,Floor Price ETH,Floor Price USD,One Day Volume,One Day Change,One Day Sales,Seven Day Volume,Seven Day Change,Seven Day Sales,Thirty Day Volume,Thirty Day Change,Thirty Day Sales,Total Volume,Total Sales,Total Supply,Num Owners,Average Price ETH,Average Price USD,Market Cap
11/10/2021,1.13,5239.1433,99.0634611,0.10894270708756311,59.0,1069.36043116786,-0.16442392909498968,715.0,15814.8958545034,0.0,10425.0,15814.8958545031,10425.0,9998.0,4944,1.5170163889211608,7033.509955757959,14953.098728414356
11/10/2021,1.13,5244.940199999999,99.0634611,0.10894270708756311,59.0,1069.36043116786,-0.16442392909498968,715.0,15814.8958545034,0.0,10425.0,15814.8958545031,10425.0,9998.0,4944,1.5170163889211608,7041.2922498331245,14953.098728414356
11/10/2021,1.11,5131.4745,99.0634611,0.10894270708756311,59.0,1069.36043116786,-0.16442392909498968,715.0,15814.8958545034,0.0,10425.0,15814.8958545031,10425.0,9998.0,4944,1.5170163889211608,7013.090915163079,14953.098728414356
11/10/2021,1.11,5132.2071000000005,99.0634611,0.10894270708756311,59.0,1069.36043116786,-0.16442392909498968,715.0,15814.8958545034,0.0,10425.0,15814.8958545031,10425.0,9998.0,4944,1.5170163889211608,7014.092145979767,14953.098728414356
11/10/2021,1.0,4585.92,99.0634611,0.10894270708756311,59.0,1069.36043116786,-0.16442392909498968,715.0,15814.8958545034,0.0,10425.0,15814.8958545031,10425.0,9998.0,4944,1.5170163889211608,6956.915798281329,14953.098728414356
11/10/2021,0.99,4554.2079,100.0684611,0.15710895160628127,60.0,1067.32543116786,-0.1614207443062066,713.0,15815.9008545034,0.0,10426.0,15815.9008545031,10426.0,9998.0,4944,1.51696727935,6978.368048138664,14966.507238171478
11/10/2021,0.99,4559.7816,100.0684611,0.15710895160628127,60.0,1067.32543116786,-0.1614207443062066,713.0,15815.9008545034,0.0,10426.0,15815.9008545031,10426.0,9998.0,4944,1.51696727935,6986.908573921404,14966.507238171478
11/10/2021,0.99,4554.3564,100.0684611,0.15710895160628127,60.0,1067.32543116786,-0.1614207443062066,713.0,15815.9008545034,0.0,10426.0,15815.9008545031,10426.0,9998.0,4944,1.51696727935,6978.595593230565,14966.507238171478
