Date,Floor Price ETH,Floor Price USD,One Day Volume,One Day Change,One Day Sales,Seven Day Volume,Seven Day Change,Seven Day Sales,Thirty Day Volume,Thirty Day Change,Thirty Day Sales,Total Volume,Total Sales,Total Supply,Num Owners,Average Price ETH,Average Price USD,Market Cap
11/10/2021,0.16,741.8256,52.4722,0.3655997287132697,112.0,665.731394587757,0.41302690350046206,1736.0,1642.87845697063,0.0,4970.0,1642.87845697064,4970.0,11953.0,4794,0.3305590456681368,1532.6072649262062,4583.806082665587
11/10/2021,0.16,742.6464,52.4722,0.3655997287132697,112.0,665.731394587757,0.41302690350046206,1736.0,1642.87845697063,0.0,4970.0,1642.87845697064,4970.0,11953.0,4794,0.3305590456681368,1534.3030328304837,4583.806082665587
11/10/2021,0.16,739.672,52.6322,0.38054243108527386,113.0,665.659394587757,0.4162395931995053,1736.0,1643.03845697063,0.0,4971.0,1643.03845697064,4971.0,11953.0,4794,0.3305247348562945,1527.9993230039067,4583.310336121808
11/10/2021,0.16,739.7776,52.6322,0.38054243108527386,113.0,665.659394587757,0.4162395931995053,1736.0,1643.03845697063,0.0,4971.0,1643.03845697064,4971.0,11953.0,4794,0.3305247348562945,1528.2174693289119,4583.310336121808
11/10/2021,0.16,733.7472,52.6322,0.38054243108527386,113.0,665.659394587757,0.4162395931995053,1736.0,1643.03845697063,0.0,4971.0,1643.03845697064,4971.0,11953.0,4794,0.3305247348562945,1515.7599920721782,4583.310336121808
11/10/2021,0.16,736.0336,52.6322,0.38054243108527386,113.0,665.659394587757,0.4162395931995053,1736.0,1643.03845697063,0.0,4971.0,1643.03845697064,4971.0,11953.0,4794,0.3305247348562945,1520.4831905332746,4583.310336121808
11/10/2021,0.16,736.9344,52.6322,0.38054243108527386,113.0,665.659394587757,0.4162395931995053,1736.0,1643.03845697063,0.0,4971.0,1643.03845697064,4971.0,11953.0,4794,0.3305247348562945,1522.3440447905157,4583.310336121808
11/10/2021,0.16,736.0576,52.6322,0.38054243108527386,113.0,665.659394587757,0.4162395931995053,1736.0,1643.03845697063,0.0,4971.0,1643.03845697064,4971.0,11953.0,4794,0.3305247348562945,1520.532769243503,4583.310336121808
